what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1487944047774
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1487944060163
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1487944078104
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1487944094181
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1487944103593
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1487944114087
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1487944206166
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1487944237740
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1487944237962
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1487944245078
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1487944245899
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1487944296007
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1487944332820
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1487944371881
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1487944393592
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1487944400433
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1487944432933
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1487944441203
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1487944475211
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1487944483644
