what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1488178805099
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1488178807988
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1488178813098
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1488178822921
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1488178830031
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1488178834316
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1488178842130
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1488178842279
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1488178842299
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1488178844664
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1488178846142
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1488178851498
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1488178851632
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1488178857274
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1488178857416
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1488178866234
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1488178866393
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1488178880835
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1488178881016
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1488178881036
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1488178883743
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1488178885046
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1488178898387
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1488178898528
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1488178898556
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1488178902806
