what,kind,bundleId,bundleVersion,description,time
opened,editor,org.eclipse.ui.editors,3.6.0.v20100520-0800,"org.eclipse.ui.DefaultTextEditor",1488044161208
activated,editor,org.eclipse.ui.editors,3.6.0.v20100520-0800,"org.eclipse.ui.DefaultTextEditor",1488044161238
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1488044167194
closed,editor,org.eclipse.ui.editors,3.6.0.v20100520-0800,"org.eclipse.ui.DefaultTextEditor",1488044167194
closed,editor,org.eclipse.ui.editors,3.6.0.v20100520-0800,"org.eclipse.ui.DefaultTextEditor",1488044168990
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1488044170594
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1488044171473
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1488044171823
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1488044171829
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1488044172896
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1488044173215
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1488044173220
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1488044174130
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1488044174493
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1488044174498
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1488044175517
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1488044175837
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1488044175843
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1488044176896
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1488044177275
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1488044177286
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.refresh",1488044179300
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1488044182508
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1488044340426
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1488044348363
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1488044356072
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1488044401809
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1488044405154
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1488044418081
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1488044418357
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1488044436133
